"Mês Ano";"Área de atuação (Função)";"Subfunção";"Órgão Superior";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"05/2025";"12 - Educação";"123 - Administração financeira";"26000 - Ministério da Educação";"0,00";"33.143.231,86";"33.655.726,41";"- 5.833,44";
"05/2025";"10 - Saúde";"301 - Atenção básica";"26000 - Ministério da Educação";"160.815,68";"3.710.495,00";"16.529,55";"1.433.992,94";
"05/2025";"10 - Saúde";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"1.062.701,97";"0,00";"0,00";"2.554,34";
"05/2025";"20 - Agricultura";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"1.021.000,00";"7.196.000,00";"5.480.000,00";"5.103.212,87";
"05/2025";"14 - Direitos da cidadania";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"5.372.090,45";"5.343.760,06";"3.608.461,39";"6.582.508,42";
"05/2025";"14 - Direitos da cidadania";"243 - Assistência à criança e ao adolescente";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"24.790,64";
"05/2025";"10 - Saúde";"305 - Vigilância epidemiológica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.209.369,59";
"05/2025";"28 - Encargos especiais";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"0,00";"1.660.434.377,65";"1.660.434.377,65";"0,00";
"05/2025";"04 - Administração";"131 - Comunicação social";"26000 - Ministério da Educação";"64.431,82";"0,00";"0,00";"0,00";
"05/2025";"12 - Educação";"366 - Educação de jovens e adultos";"26000 - Ministério da Educação";"14.265.600,00";"7.657.200,00";"7.657.200,00";"1.596.328,66";
"05/2025";"21 - Organização agrária";"122 - Administração geral";"26000 - Ministério da Educação";"21.671.547,20";"19.883.260,00";"15.000.000,00";"9.528.362,44";
"05/2025";"08 - Assistência social";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"2.653.866,40";"0,00";"0,00";"0,00";
"05/2025";"08 - Assistência social";"244 - Assistência comunitária";"26000 - Ministério da Educação";"87.600,00";"8.514.424,61";"5.651.360,25";"4.709.060,72";
"05/2025";"22 - Indústria";"182 - Defesa civil";"26000 - Ministério da Educação";"2.571.483,20";"5.322,00";"0,00";"0,00";
"05/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"1.558.147,16";"1.549.698,61";"1.554.894,85";"1.823.154,72";
"05/2025";"21 - Organização agrária";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"5.354.872,77";"1.731.160,00";"1.220.525,27";"1.340.585,74";
"05/2025";"13 - Cultura";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"566.488,54";
"05/2025";"12 - Educação";"367 - Educação especial";"26000 - Ministério da Educação";"2.292.168,69";"2.871.342,40";"3.438.697,29";"1.484.229,70";
"05/2025";"02 - Judiciária";"122 - Administração geral";"26000 - Ministério da Educação";"8.366,40";"81.818,18";"81.818,18";"28.360,09";
"05/2025";"12 - Educação";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"10.566.749,45";"10.524.987,75";"10.292.055,72";"37.424.144,29";
"05/2025";"18 - Gestão ambiental";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"422.760,63";"334.080,51";"0,00";"158.250,63";
"05/2025";"12 - Educação";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"48.326.344,15";"4.732.408.951,49";"4.732.408.951,49";"889.200,00";
"05/2025";"18 - Gestão ambiental";"544 - Recursos hídricos";"26000 - Ministério da Educação";"10.884.089,22";"4.792.591,31";"2.739.588,80";"706.942,08";
"05/2025";"10 - Saúde";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"2.968.502,02";"600.000,00";"199.000,00";"61.658,76";
"05/2025";"12 - Educação";"365 - Educação infantil";"26000 - Ministério da Educação";"123.013.086,56";"52.626.806,69";"52.626.806,69";"3.202.595,41";
"05/2025";"12 - Educação";"694 - Serviços financeiros";"26000 - Ministério da Educação";"- 124.800,00";"568.929.316,50";"569.171.561,66";"492,85";
"05/2025";"12 - Educação";"122 - Administração geral";"26000 - Ministério da Educação";"97.407.773,99";"117.164.919,51";"130.006.620,99";"16.247.914,01";
"05/2025";"12 - Educação";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"284.130.489,41";"687.520.516,61";"687.387.666,60";"4.180.848,36";
"05/2025";"12 - Educação";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"3.389.357,24";"1.733.511,01";"1.664.063,65";"2.408.338,78";
"05/2025";"09 - Previdência social";"272 - Previdência do regime estatutário";"26000 - Ministério da Educação";"383.354.030,05";"1.740.713.036,93";"2.092.741.102,59";"0,00";
"05/2025";"12 - Educação";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"236.629.824,83";"797.997.086,46";"924.102.249,37";"313.206,56";
"05/2025";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"95.598.937,61";"454.245.987,40";"463.950.096,22";"183.523,08";
"05/2025";"28 - Encargos especiais";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"14.129.352,83";"9.401.085,28";"9.325.037,97";"123.294,82";
"05/2025";"04 - Administração";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"227.038,36";"0,00";"118.158,27";"0,00";
"05/2025";"12 - Educação";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"151.353.729,22";"1.090.651.793,16";"1.076.862.445,24";"44.791.749,50";
"05/2025";"12 - Educação";"364 - Ensino superior";"26000 - Ministério da Educação";"1.023.560.165,84";"3.307.415.746,43";"3.611.935.086,03";"146.644.956,75";
"05/2025";"12 - Educação";"368 - Educação básica";"26000 - Ministério da Educação";"406.195.459,36";"260.097.453,42";"195.469.842,65";"100.878.576,75";
"05/2025";"12 - Educação";"363 - Ensino profissional";"26000 - Ministério da Educação";"957.988.330,66";"1.367.204.927,53";"1.545.549.114,17";"140.490.103,52";
"05/2025";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"553.426.523,95";"331.253.143,53";"314.339.245,06";"84.597.389,13";
"06/2025";"12 - Educação";"211 - Relações diplomáticas";"26000 - Ministério da Educação";"0,00";"270.176,02";"270.176,02";"0,00";
"06/2025";"17 - Saneamento";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"500.000,00";
"06/2025";"12 - Educação";"301 - Atenção básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.350,25";
"06/2025";"20 - Agricultura";"605 - Abastecimento";"26000 - Ministério da Educação";"0,00";"186.000,00";"186.000,00";"0,00";
"06/2025";"18 - Gestão ambiental";"543 - Recuperação de áreas degradadas";"26000 - Ministério da Educação";"5.323,20";"0,00";"7.983,80";"0,00";
"06/2025";"26 - Transporte";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"3.061.738,41";"0,00";
"06/2025";"08 - Assistência social";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"586.111,11";"2.766.302,51";"2.766.302,51";"0,00";
"06/2025";"04 - Administração";"131 - Comunicação social";"26000 - Ministério da Educação";"3.345.710,40";"0,00";"0,00";"0,00";
"06/2025";"19 - Ciência e Tecnologia";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"18.900,00";"0,00";
"06/2025";"05 - Defesa nacional";"542 - Controle ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"300.104,00";"0,00";
"06/2025";"07 - Relações exteriores";"211 - Relações diplomáticas";"26000 - Ministério da Educação";"2.280.154,52";"2.280.154,52";"0,00";"0,00";
"06/2025";"18 - Gestão ambiental";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"72.000,00";"0,00";"0,00";"0,00";
"06/2025";"08 - Assistência social";"511 - Saneamento básico rural";"26000 - Ministério da Educação";"0,00";"800.000,00";"800.000,00";"6.604,80";
"06/2025";"19 - Ciência e Tecnologia";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"187.900,00";
"06/2025";"04 - Administração";"092 - Representação judicial e extrajudicial";"26000 - Ministério da Educação";"1.044.972,00";"0,00";"0,00";"0,00";
"06/2025";"04 - Administração";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"318.114,00";"318.114,00";"5.844,04";
"06/2025";"12 - Educação";"123 - Administração financeira";"26000 - Ministério da Educação";"0,00";"15.000.690,48";"32.840.009,57";"0,00";
"06/2025";"26 - Transporte";"782 - Transporte rodoviário";"26000 - Ministério da Educação";"163.085,18";"0,00";"0,00";"0,00";
"06/2025";"05 - Defesa nacional";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"70.000,00";
"06/2025";"26 - Transporte";"781 - Transporte aéreo";"26000 - Ministério da Educação";"0,00";"3.897,40";"2.042,30";"0,00";
"06/2025";"05 - Defesa nacional";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"12.541,56";"0,00";"0,00";
"06/2025";"04 - Administração";"183 - Informação e inteligência";"26000 - Ministério da Educação";"2.023.255,94";"2.565.855,33";"1.442.599,39";"9.374,99";
"06/2025";"14 - Direitos da cidadania";"241 - Assistência ao idoso";"26000 - Ministério da Educação";"22.471,00";"0,00";"0,00";"4.174,66";
"06/2025";"05 - Defesa nacional";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"0,00";"0,00";"26.001,22";"35.619,16";
"06/2025";"04 - Administração";"722 - Telecomunicações";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"300.000,00";
"06/2025";"10 - Saúde";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"0,00";"0,00";"1.500.000,00";"450.000,00";
"06/2025";"14 - Direitos da cidadania";"122 - Administração geral";"26000 - Ministério da Educação";"172.414,08";"3.214,08";"0,00";"700.000,00";
"06/2025";"04 - Administração";"124 - Controle interno";"26000 - Ministério da Educação";"0,00";"0,00";"4.250,00";"0,00";
"06/2025";"02 - Judiciária";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"1.800,00";"0,00";"0,00";"0,00";
"06/2025";"10 - Saúde";"305 - Vigilância epidemiológica";"26000 - Ministério da Educação";"1.642.512,00";"942.512,00";"0,00";"2.248.145,26";
"06/2025";"27 - Desporto e lazer";"811 - Desporto de rendimento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"26.719,75";
"06/2025";"13 - Cultura";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"155.379,08";
"06/2025";"23 - Comércio e serviços";"691 - Promoção comercial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"248.790,00";
"06/2025";"10 - Saúde";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"43.170,00";"0,00";"0,00";"750.089,28";
"06/2025";"14 - Direitos da cidadania";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"7.781.718,91";"5.168.594,84";"5.168.594,84";"0,00";
"06/2025";"18 - Gestão ambiental";"122 - Administração geral";"26000 - Ministério da Educação";"1.087.065,00";"1.087.065,00";"1.091.118,42";"0,00";
"06/2025";"27 - Desporto e lazer";"812 - Desporto comunitário";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"23.443,08";
"06/2025";"20 - Agricultura";"363 - Ensino profissional";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"0,00";
"06/2025";"15 - Urbanismo";"845 - Outras transferências";"26000 - Ministério da Educação";"665.881,86";"0,00";"0,00";"665.840,00";
"06/2025";"10 - Saúde";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"196.333,88";
"06/2025";"24 - Comunicações";"122 - Administração geral";"26000 - Ministério da Educação";"160.064,36";"160.064,36";"160.064,36";"0,00";
"06/2025";"11 - Trabalho";"334 - Fomento ao trabalho";"26000 - Ministério da Educação";"1.998.940,00";"300.000,00";"300.000,00";"2.239,44";
"06/2025";"21 - Organização agrária";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"233.945,60";"1.351.240,00";"1.727.000,00";"35.362,24";
"06/2025";"08 - Assistência social";"244 - Assistência comunitária";"26000 - Ministério da Educação";"0,00";"87.600,00";"1.425.490,28";"1.502.041,64";
"06/2025";"07 - Relações exteriores";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.700,00";
"06/2025";"10 - Saúde";"303 - Suporte profilático e terapêutico";"26000 - Ministério da Educação";"26.909.564,64";"14.060.164,08";"3.100.355,00";"2.129.757,24";
"06/2025";"10 - Saúde";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"291.662,70";"0,00";"498.894,42";"1.853.038,10";
"06/2025";"06 - Segurança pública";"182 - Defesa civil";"26000 - Ministério da Educação";"660.440,00";"619.162,50";"0,00";"0,00";
"06/2025";"05 - Defesa nacional";"152 - Defesa naval";"26000 - Ministério da Educação";"570.000,00";"600.000,00";"600.000,00";"0,00";
"06/2025";"18 - Gestão ambiental";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"2.762.903,22";"0,00";"334.080,51";"1.388.317,38";
"06/2025";"10 - Saúde";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"0,00";
"06/2025";"19 - Ciência e Tecnologia";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"2.737.157,74";"1.686.974,61";"467.865,10";"611.065,56";
"06/2025";"22 - Indústria";"182 - Defesa civil";"26000 - Ministério da Educação";"645.102,94";"3.216.586,34";"3.213.923,34";"0,00";
"06/2025";"10 - Saúde";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"194.562,68";
"06/2025";"21 - Organização agrária";"631 - Reforma agrária";"26000 - Ministério da Educação";"1.350.000,00";"449.748,30";"449.748,30";"391.139,00";
"06/2025";"20 - Agricultura";"607 - Irrigação";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"50.000,00";
"06/2025";"04 - Administração";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"4.430,00";"118.549,18";"118.549,18";"0,00";
"06/2025";"26 - Transporte";"122 - Administração geral";"26000 - Ministério da Educação";"51.440,74";"369.044,58";"361.221,62";"27.160,72";
"06/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"1.020.828,53";"370.312,30";"350.003,82";"0,00";
"06/2025";"25 - Energia";"665 - Normalização e qualidade";"26000 - Ministério da Educação";"0,00";"0,00";"194.150,00";"55.764,78";
"06/2025";"06 - Segurança pública";"122 - Administração geral";"26000 - Ministério da Educação";"20.999,16";"395.023,84";"366.025,00";"0,00";
"06/2025";"24 - Comunicações";"722 - Telecomunicações";"26000 - Ministério da Educação";"0,00";"0,00";"10.799,99";"0,00";
"06/2025";"10 - Saúde";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"606.984,13";
"06/2025";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.382.424,78";
"06/2025";"07 - Relações exteriores";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"11.981,58";"10.612,58";"1.110,07";"0,00";
"06/2025";"22 - Indústria";"544 - Recursos hídricos";"26000 - Ministério da Educação";"7.984,80";"0,00";"10.650,20";"0,00";
"06/2025";"18 - Gestão ambiental";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"74.900,00";"33.400,00";"54.100,00";"0,00";
"06/2025";"06 - Segurança pública";"181 - Policiamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"37.950,00";
"06/2025";"02 - Judiciária";"061 - Ação judiciária";"26000 - Ministério da Educação";"0,00";"47.400,00";"33.600,00";"18.311,49";
"06/2025";"10 - Saúde";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"5.999.780,64";"5.500.000,00";"0,00";"0,00";
"06/2025";"14 - Direitos da cidadania";"243 - Assistência à criança e ao adolescente";"26000 - Ministério da Educação";"1.496.466,36";"0,00";"0,00";"1.590.997,53";
"06/2025";"02 - Judiciária";"032 - Controle externo";"26000 - Ministério da Educação";"0,00";"18.691,58";"18.691,58";"0,00";
